,Date,Open,High,Low,Close,Volume,OpenInt,Product
9519,2015-01-30,203.96,207.47,203.0,203.6,3006739,0,Merchandising
9520,2015-02-02,203.97,211.95,203.3,210.94,4148615,0,Electric Car
9521,2015-02-03,213.11,220.37,211.27,218.36,4825015,0,Electric Car
9522,2015-02-04,218.29,221.48,216.8,218.55,3305109,1,House-Powering Battery
9523,2015-02-05,219.88,225.48,219.64,220.99,3522499,1,House-Powering Battery
9524,2015-02-06,222.0,223.4,216.5,217.36,3242225,0,House-Powering Battery
9525,2015-02-09,215.38,217.93,211.99,217.48,3471950,1,Electric Car
9526,2015-02-10,217.63,220.5,215.0,216.29,5374111,1,House-Powering Battery
9527,2015-02-11,212.21,214.74,207.28,212.8,9657497,1,Merchandising
9528,2015-02-12,193.57,203.09,193.28,202.88,15645581,1,Electric Car
9529,2015-02-13,202.89,205.99,200.91,203.77,6177508,1,House-Powering Battery
9530,2015-02-17,205.7,205.7,201.5,204.35,3977927,0,Merchandising
9531,2015-02-18,204.17,206.17,202.6,204.46,2712570,1,Electric Car
9532,2015-02-19,205.0,212.44,203.75,211.71,5150645,0,Merchandising
9533,2015-02-20,210.78,217.6,209.81,217.11,5980040,0,Merchandising
9534,2015-02-23,214.52,218.2,206.33,207.34,8497684,1,House-Powering Battery
9535,2015-02-24,207.29,207.29,201.7,204.11,6601022,1,House-Powering Battery
9536,2015-02-25,204.94,207.14,202.58,203.76,3908746,1,Electric Car
9537,2015-02-26,204.0,211.09,202.22,207.19,6472262,1,House-Powering Battery
9538,2015-02-27,206.81,208.55,202.8,203.34,3881426,0,Merchandising
9539,2015-03-02,202.7,203.34,195.82,197.32,7922000,0,Electric Car
9540,2015-03-03,196.81,200.24,195.32,199.56,4432300,1,House-Powering Battery
9541,2015-03-04,199.25,202.52,197.21,202.43,4221900,1,Electric Car
9542,2015-03-05,202.85,206.19,200.15,200.63,4877000,0,Electric Car
9543,2015-03-06,199.21,200.75,192.15,193.88,6712400,0,Electric Car
9544,2015-03-09,194.39,194.49,188.25,190.88,6736700,1,Electric Car
9545,2015-03-10,188.46,193.5,187.6,190.32,5579600,0,Merchandising
9546,2015-03-11,191.11,196.18,191.01,193.74,4974800,1,Electric Car
9547,2015-03-12,193.75,194.45,187.85,188.68,4158076,0,Merchandising
9548,2015-03-13,188.92,191.75,187.32,188.68,5434200,1,House-Powering Battery
9549,2015-03-16,192.0,195.91,189.8,195.7,5628700,1,House-Powering Battery
9550,2015-03-17,195.43,198.71,193.94,194.73,4894000,0,Merchandising
9551,2015-03-18,194.96,200.88,193.11,200.71,4820900,1,House-Powering Battery
9552,2015-03-19,202.0,204.59,194.53,195.65,8475200,0,House-Powering Battery
9553,2015-03-20,197.45,198.99,195.62,198.08,4269400,1,House-Powering Battery
9554,2015-03-23,198.48,200.5,197.47,199.63,2631600,0,Merchandising
9555,2015-03-24,201.58,203.79,199.75,201.72,3649800,0,House-Powering Battery
9556,2015-03-25,198.5,198.59,192.7,194.3,5730300,0,Electric Car
9557,2015-03-26,193.92,194.79,189.7,190.4,4127900,1,Electric Car
9558,2015-03-27,189.07,189.29,181.4,185.0,8604900,1,Merchandising
9559,2015-03-30,185.85,192.25,181.8,190.57,10089500,0,Electric Car
9560,2015-03-31,193.54,193.76,188.41,188.77,5026569,0,Electric Car
9561,2015-04-01,188.7,192.3,186.05,187.59,3794600,1,Electric Car
9562,2015-04-02,190.23,193.23,190.0,191.0,5010300,0,Electric Car
9563,2015-04-06,198.0,207.75,197.5,203.1,12455800,1,Electric Car
9564,2015-04-07,202.15,205.06,201.14,203.25,4346855,0,House-Powering Battery
9565,2015-04-08,208.56,210.9,205.87,207.67,6303100,1,Electric Car
9566,2015-04-09,208.43,210.37,206.12,210.09,3797207,1,House-Powering Battery
9567,2015-04-10,209.85,211.65,209.0,210.9,4067600,1,Merchandising
9568,2015-04-13,210.72,213.0,209.05,209.78,3758200,0,Electric Car
9569,2015-04-14,208.57,209.49,205.5,207.46,3025900,1,Electric Car
9570,2015-04-15,207.46,209.59,206.6,207.83,1946934,1,Merchandising
9571,2015-04-16,207.7,209.17,206.29,206.7,1659059,1,House-Powering Battery
9572,2015-04-17,204.99,206.88,203.5,206.79,2469900,1,Merchandising
9573,2015-04-20,206.78,207.85,203.85,205.27,2559226,0,Merchandising
9574,2015-04-21,205.8,210.75,204.31,209.41,3430504,0,Electric Car
9575,2015-04-22,212.5,221.88,211.69,219.44,7861380,1,Electric Car
9576,2015-04-23,218.27,221.48,217.15,218.6,4411100,1,Merchandising
9577,2015-04-24,220.5,220.8,218.01,218.43,2427843,1,Merchandising
9578,2015-04-27,222.56,238.75,222.0,231.55,11672600,1,Electric Car
9579,2015-04-28,234.75,235.5,228.03,230.48,6085379,1,House-Powering Battery
9580,2015-04-29,230.05,234.97,227.63,232.45,3936000,1,Electric Car
9581,2015-04-30,230.39,232.89,225.17,226.05,3911800,0,Merchandising
9582,2015-05-01,229.94,231.77,220.4,226.03,5281600,0,House-Powering Battery
9583,2015-05-04,228.18,234.73,227.11,230.51,4434500,1,Merchandising
9584,2015-05-05,237.76,239.5,229.13,232.95,5796800,0,House-Powering Battery
9585,2015-05-06,234.1,234.47,228.2,230.43,5235820,1,House-Powering Battery
9586,2015-05-07,221.0,237.48,220.25,236.8,9448627,1,Electric Car
9587,2015-05-08,235.99,238.41,233.7,236.61,4668200,0,House-Powering Battery
9588,2015-05-11,236.29,242.88,235.31,239.49,5672200,0,House-Powering Battery
9589,2015-05-12,240.11,246.35,238.19,244.74,6363429,1,Merchandising
9590,2015-05-13,247.61,248.3,242.25,243.18,5440100,0,Merchandising
9591,2015-05-14,244.82,244.89,241.25,244.1,2895900,0,House-Powering Battery
9592,2015-05-15,244.26,249.4,242.5,248.84,4525127,0,House-Powering Battery
9593,2015-05-18,246.86,249.9,246.0,248.75,3352368,0,House-Powering Battery
9594,2015-05-19,248.34,251.0,246.15,247.14,3674231,1,Electric Car
9595,2015-05-20,247.13,247.74,241.37,244.35,3755500,1,Merchandising
9596,2015-05-21,243.03,246.62,242.36,245.62,1970600,0,House-Powering Battery
9597,2015-05-22,245.45,248.6,245.01,247.73,2223000,1,Electric Car
9598,2015-05-26,247.68,252.0,246.5,247.46,3497564,1,House-Powering Battery
9599,2015-05-27,248.51,249.5,245.55,247.43,3408200,0,Electric Car
9600,2015-05-28,247.03,251.8,245.05,251.45,3646480,0,Merchandising
9601,2015-05-29,251.0,252.87,249.43,250.8,3789200,1,Merchandising
9602,2015-06-01,251.41,251.6,247.47,249.45,2505057,0,Electric Car
9603,2015-06-02,248.92,249.4,246.3,248.35,2129440,1,Merchandising
9604,2015-06-03,248.2,250.72,247.01,248.99,1781500,0,House-Powering Battery
9605,2015-06-04,247.5,249.3,245.71,245.92,2453600,1,Merchandising
9606,2015-06-05,246.16,249.7,245.68,249.14,3022000,0,Merchandising
9607,2015-06-08,250.76,258.75,250.31,256.29,5016900,0,House-Powering Battery
9608,2015-06-09,255.4,257.74,254.14,256.0,2609744,1,Merchandising
9609,2015-06-10,251.9,254.0,248.5,250.7,3454074,0,House-Powering Battery
9610,2015-06-11,253.26,254.37,250.43,251.41,2044058,1,Merchandising
9611,2015-06-12,250.61,253.46,250.21,250.69,1418300,0,Merchandising
9612,2015-06-15,249.7,251.28,246.01,250.38,2186100,0,Merchandising
9613,2015-06-16,250.13,253.44,249.1,253.12,1984600,0,House-Powering Battery
9614,2015-06-17,252.17,264.36,252.02,260.41,5512900,0,Electric Car
9615,2015-06-18,262.0,263.46,260.02,261.89,2782700,0,Electric Car
9616,2015-06-19,262.4,263.8,260.1,262.51,2463000,0,Merchandising
9617,2015-06-22,262.15,264.4,255.69,259.79,4561000,0,Merchandising
9618,2015-06-23,260.31,268.0,258.57,267.67,3870818,1,House-Powering Battery
9619,2015-06-24,266.98,267.35,263.72,265.17,2412200,1,Electric Car
9620,2015-06-25,266.45,271.41,265.25,268.79,2849200,0,House-Powering Battery
9621,2015-06-26,268.89,269.11,266.0,267.09,3838400,0,House-Powering Battery
9622,2015-06-29,261.95,265.95,260.7,262.02,3478900,0,House-Powering Battery
9623,2015-06-30,264.8,270.92,264.0,268.26,3086935,1,Electric Car
9624,2015-07-01,271.11,272.62,267.85,269.15,2101200,0,Electric Car
9625,2015-07-02,280.0,282.45,273.31,280.02,7163900,0,Electric Car
9626,2015-07-06,278.45,281.69,276.3,279.72,4121900,0,House-Powering Battery
9627,2015-07-07,275.0,275.2,260.77,267.88,6105100,1,Electric Car
9628,2015-07-08,259.32,260.8,254.31,254.96,6221000,0,House-Powering Battery
9629,2015-07-09,259.08,262.95,256.79,257.92,3334000,0,House-Powering Battery
9630,2015-07-10,262.22,263.0,257.82,259.15,2610800,0,Merchandising
9631,2015-07-13,262.2,262.55,256.05,262.16,2960300,1,House-Powering Battery
9632,2015-07-14,262.1,265.99,260.51,265.65,1907422,0,Merchandising
9633,2015-07-15,266.74,267.49,262.08,263.14,2020863,0,House-Powering Battery
9634,2015-07-16,264.22,267.2,263.16,266.68,1615900,0,Electric Car
9635,2015-07-17,272.42,275.54,268.25,274.66,5004000,1,Merchandising
9636,2015-07-20,275.0,286.65,272.54,282.26,4978400,1,Electric Car
9637,2015-07-21,270.05,273.5,266.55,266.77,6108600,1,House-Powering Battery
9638,2015-07-22,261.27,269.44,260.86,267.87,3104900,0,Merchandising
9639,2015-07-23,269.65,269.9,265.27,267.2,2227200,0,Merchandising
9640,2015-07-24,267.38,271.09,263.92,265.41,2836400,1,Merchandising
9641,2015-07-27,262.43,264.43,250.79,253.01,4694100,0,Merchandising
9642,2015-07-28,255.75,265.4,251.84,264.82,3895800,1,Merchandising
9643,2015-07-29,264.27,267.89,262.0,263.82,2790000,0,Merchandising
9644,2015-07-30,262.69,266.94,262.11,266.79,2034500,1,Merchandising
9645,2015-07-31,267.6,269.36,265.12,266.15,2222500,1,Merchandising
9646,2015-08-03,266.29,266.71,257.07,259.99,2553108,0,House-Powering Battery
9647,2015-08-04,260.01,266.72,258.34,266.28,2352500,0,House-Powering Battery
9648,2015-08-05,263.58,271.0,260.4,270.13,6214300,1,Electric Car
9649,2015-08-06,249.54,255.0,236.12,246.13,14619742,1,House-Powering Battery
9650,2015-08-07,243.58,243.73,238.39,242.51,5073300,1,House-Powering Battery
9651,2015-08-10,238.15,242.97,236.05,241.14,4185800,0,House-Powering Battery
9652,2015-08-11,237.15,239.3,234.44,237.37,4262314,0,Electric Car
9653,2015-08-12,235.0,239.77,232.74,238.17,3739100,1,House-Powering Battery
9654,2015-08-13,239.86,246.48,239.12,242.51,4689100,1,Electric Car
9655,2015-08-14,247.24,247.93,241.77,243.15,4364800,1,House-Powering Battery
9656,2015-08-17,255.56,256.59,250.51,254.99,7176600,0,House-Powering Battery
9657,2015-08-18,255.38,260.95,253.56,260.72,4195000,1,Electric Car
9658,2015-08-19,260.33,260.65,255.02,255.25,3604200,1,Merchandising
9659,2015-08-20,252.06,254.56,241.9,242.18,4905700,0,Merchandising
9660,2015-08-21,236.0,243.8,230.51,230.77,6590200,0,Electric Car
9661,2015-08-24,202.79,231.4,195.0,218.87,9580689,1,Merchandising
9662,2015-08-25,230.69,230.9,219.12,220.03,4327200,1,Electric Car
9663,2015-08-26,227.93,228.0,215.51,224.84,4963000,0,Merchandising
9664,2015-08-27,231.0,244.75,230.81,242.99,7655900,1,House-Powering Battery
9665,2015-08-28,241.86,251.45,241.57,248.48,5513600,0,Electric Car
9666,2015-08-31,245.62,254.95,245.51,249.06,4700200,1,Merchandising
9667,2015-09-01,240.34,246.0,236.97,238.63,5454700,0,Electric Car
9668,2015-09-02,245.3,247.88,239.78,247.69,4629100,1,House-Powering Battery
9669,2015-09-03,252.06,252.08,245.0,245.57,4194700,0,Merchandising
9670,2015-09-04,240.89,244.09,238.2,241.93,3689100,1,Electric Car
9671,2015-09-08,245.05,249.16,244.05,248.17,3138200,1,Electric Car
9672,2015-09-09,252.05,254.25,248.3,248.91,3390700,1,House-Powering Battery
9673,2015-09-10,247.23,250.72,245.33,248.48,2708962,0,Electric Car
9674,2015-09-11,247.64,250.24,244.73,250.24,2350800,1,Electric Car
9675,2015-09-14,251.1,254.25,249.67,253.19,2890800,1,House-Powering Battery
9676,2015-09-15,252.75,254.6,249.5,253.57,2933400,1,Merchandising
9677,2015-09-16,253.04,262.88,252.88,262.25,4417000,1,House-Powering Battery
9678,2015-09-17,263.96,265.5,260.69,262.07,3585812,1,House-Powering Battery
9679,2015-09-18,257.96,263.82,257.5,260.62,3763000,0,Electric Car
9680,2015-09-21,263.98,271.57,255.8,264.2,6120100,0,Merchandising
9681,2015-09-22,259.03,262.65,255.87,260.94,3664300,0,House-Powering Battery
9682,2015-09-23,261.95,262.08,257.58,261.06,2600778,0,Merchandising
9683,2015-09-24,259.53,263.45,256.21,263.12,3444927,1,House-Powering Battery
9684,2015-09-25,266.61,266.91,256.15,256.91,3773300,0,House-Powering Battery
9685,2015-09-28,257.35,259.79,246.61,248.43,4900579,0,Merchandising
9686,2015-09-29,250.46,254.73,245.46,246.65,3703100,0,House-Powering Battery
9687,2015-09-30,252.0,252.4,242.34,248.4,4929500,0,Merchandising
9688,2015-10-01,247.51,248.5,237.13,239.88,4572900,1,Merchandising
9689,2015-10-02,235.6,247.7,234.93,247.57,4423900,1,Merchandising
9690,2015-10-05,248.84,249.84,244.13,246.15,3688888,0,Merchandising
9691,2015-10-06,240.0,243.03,235.58,241.46,5235800,0,Merchandising
9692,2015-10-07,236.63,237.7,229.12,231.96,6813900,1,House-Powering Battery
9693,2015-10-08,230.08,230.72,221.31,226.72,6133200,1,Merchandising
9694,2015-10-09,220.93,224.37,218.36,220.69,6156800,0,House-Powering Battery
9695,2015-10-12,222.99,223.0,215.27,215.58,3832398,0,House-Powering Battery
9696,2015-10-13,213.28,222.52,211.13,219.25,5171500,0,House-Powering Battery
9697,2015-10-14,220.67,220.95,215.43,216.88,3104400,1,House-Powering Battery
9698,2015-10-15,216.43,221.73,213.7,221.31,2844200,0,House-Powering Battery
9699,2015-10-16,223.04,230.48,222.87,227.01,4334400,1,House-Powering Battery
9700,2015-10-19,226.5,231.15,224.94,228.1,2507895,0,Electric Car
9701,2015-10-20,227.72,228.6,202.0,213.03,12455898,1,Merchandising
9702,2015-10-21,211.99,214.81,208.8,210.09,4183400,0,Merchandising
9703,2015-10-22,211.56,215.75,209.4,211.72,2825100,0,House-Powering Battery
9704,2015-10-23,215.0,215.35,207.69,209.09,4235400,0,Electric Car
9705,2015-10-26,211.38,215.88,210.0,215.26,3391400,0,Electric Car
9706,2015-10-27,214.84,217.1,207.51,210.35,3519400,0,House-Powering Battery
9707,2015-10-28,211.31,213.45,208.3,212.96,2728500,0,House-Powering Battery
9708,2015-10-29,211.75,213.75,210.64,211.63,1805000,0,House-Powering Battery
9709,2015-10-30,210.4,211.63,203.89,206.93,4438900,0,Merchandising
9710,2015-11-02,208.92,215.8,207.22,213.79,3927773,0,Merchandising
9711,2015-11-03,213.85,214.44,207.75,208.35,8332400,0,Electric Car
9712,2015-11-04,227.0,232.74,225.2,231.63,12725052,1,Electric Car
9713,2015-11-05,230.58,234.58,229.19,231.77,4496800,0,House-Powering Battery
9714,2015-11-06,230.7,233.36,229.5,232.36,2445200,0,Merchandising
9715,2015-11-09,232.99,232.99,224.31,225.33,3850860,1,Electric Car
9716,2015-11-10,223.48,223.7,216.08,216.5,4617000,0,Merchandising
9717,2015-11-11,217.77,219.48,213.63,219.08,3347800,0,Merchandising
9718,2015-11-12,217.85,219.0,212.66,212.94,2915900,0,Merchandising
9719,2015-11-13,212.95,212.99,206.52,207.19,3430300,1,Merchandising
9720,2015-11-16,206.09,214.98,205.8,214.31,2925300,0,Electric Car
9721,2015-11-17,215.2,216.0,211.4,214.0,2148600,1,Electric Car
9722,2015-11-18,214.5,221.38,212.52,221.07,2811900,0,Electric Car
9723,2015-11-19,220.54,226.19,220.3,221.8,2504300,1,House-Powering Battery
9724,2015-11-20,223.49,225.0,213.58,220.01,4400700,0,Electric Car
9725,2015-11-23,217.35,219.18,214.68,217.75,2526100,1,Electric Car
9726,2015-11-24,215.37,221.0,215.0,218.25,2479300,0,House-Powering Battery
9727,2015-11-25,221.34,230.82,220.38,229.64,3990700,0,House-Powering Battery
9728,2015-11-27,231.06,232.25,227.01,231.61,1949300,0,House-Powering Battery
